SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539889,PARAGMILK   ,A ,Q,309.80,345.60,309.80,336.45,336.45,307.35,14128,858276,285191954.00,
539900,DIDL        ,XT,Q,10.25,10.25,9.95,10.00,9.95,0.00,66,4936,49867.00,
539910,KOCL        ,X ,Q,1.07,1.07,1.07,1.07,1.07,1.02,1,1000,1070.00,
539912,KTKCPROS4G  ,F ,Q,10.35,10.35,10.35,10.35,10.35,10.10,1,1000,10350.00,
539917,NAGARFERT   ,B ,Q,15.95,16.80,15.80,15.95,15.95,15.40,650,231229,3746345.00,
539921,SEIL        ,M ,Q,159.00,159.00,159.00,159.00,159.00,155.85,2,9600,1526400.00,
539938,ICLF        ,XT,Q,26.00,26.00,26.00,26.00,26.00,25.70,1,50,1300.00,
539939,YASHCHEM    ,M ,Q,73.85,74.20,71.05,71.05,71.05,72.80,9,16875,1227000.00,
539940,MAXVIL      ,B ,Q,72.90,77.50,71.55,76.10,76.10,72.10,373,57125,4281958.00,
539944,RXXX1SR2G   ,F ,Q,10.82,10.82,10.80,10.80,10.80,10.78,4,26300,284240.00,
539956,TAALENT     ,X ,Q,149.45,149.45,149.00,149.40,149.40,142.40,5,287,42799.00,
539957,MGL         ,A ,Q,863.40,887.20,863.40,874.10,870.60,870.35,2304,17768,15617930.00,
539962,QFSL        ,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,24,42523,8079.00,
539963,ZEAL        ,M ,Q,534.00,535.00,526.00,530.50,526.00,533.10,5,1500,799300.00,
539978,QUESS       ,B ,Q,1188.35,1189.25,1146.05,1168.75,1175.70,1193.15,184,1547,1800799.00,
539979,DIGJAMLTD   ,B ,Q,8.80,9.04,8.75,8.82,8.82,8.87,64,13651,120946.00,
539980,MIDCAPIWIN  ,B ,Q,70.30,70.30,69.81,69.85,69.85,70.31,5,229,16065.00,
539981,MAXINDIA    ,A ,Q,81.25,82.00,79.95,81.50,81.50,81.10,1111,1324399,106090258.00,
539992,LLOYDSTEEL  ,T ,Q,1.18,1.18,1.10,1.18,1.18,1.13,188,387516,442969.00,
539997,KPL         ,MT,Q,46.00,48.00,46.00,48.00,48.00,46.00,4,12000,563100.00,
540005,LTI         ,A ,Q,1618.00,1665.00,1618.00,1638.10,1638.10,1618.20,2080,26611,43657030.00,
540006,BULL        ,XT,Q,155.25,159.00,150.00,155.90,155.05,155.15,117,24666,3796494.00,
540023,MIENT       ,X ,Q,25.20,25.20,22.95,22.95,22.95,24.15,41,11209,257749.00,
540024,ASHARI      ,X ,Q,81.50,83.00,81.30,82.90,82.90,81.55,755,136807,11266535.00,
540025,ADVENZYMES  ,A ,Q,237.20,242.90,236.25,239.10,238.00,238.40,307,14512,3484658.00,
540027,PTIL        ,M ,Q,229.90,233.80,212.10,233.30,232.00,230.10,25,27500,6304800.00,
540047,DBL         ,A ,Q,1140.25,1160.00,1132.30,1142.25,1140.90,1136.05,798,8471,9732709.00,
540048,SPAL        ,B ,Q,338.95,338.95,330.10,330.10,330.10,340.70,19,509,169176.00,
540061,BIGBLOC     ,B ,Q,165.00,169.45,162.70,168.00,169.20,164.90,240,19752,3268061.00,
540063,ECS         ,X ,Q,3.33,3.39,3.33,3.33,3.33,3.39,79,27890,92920.00,
540064,FRETAIL     ,A ,Q,586.15,586.15,575.55,578.00,577.00,588.20,422,9701,5606903.00,
540065,RBLBANK     ,A ,Q,516.00,519.00,512.15,515.35,514.00,518.10,460,34695,17875192.00,
540071,CAMSONSEEDS ,XT,Q,22.30,23.75,21.75,22.80,22.80,22.80,47,12787,288680.00,
540073,BLS         ,B ,Q,155.80,156.95,152.10,156.45,155.00,155.80,136,5410,838130.00,
540081,GOVNOW      ,B ,Q,7.40,7.40,7.00,7.40,7.40,7.05,6,278,2026.00,
540083,TVVISION    ,B ,Q,11.98,11.98,10.55,10.69,10.90,11.69,47,7720,83723.00,
540108,TAHL        ,X ,Q,14.31,15.47,14.31,15.11,15.47,14.74,52,33340,503200.00,
540115,LTTS        ,A ,Q,1288.00,1305.05,1262.00,1278.95,1278.95,1295.40,615,7325,9376902.00,
540124,GNA         ,B ,Q,516.00,522.60,507.00,511.90,511.90,520.45,220,4447,2293026.00,
540125,RADHIKAJWE  ,M ,Q,25.00,25.00,25.00,25.00,25.00,25.00,1,1600,40000.00,
540133,ICICIPRULI  ,B ,Q,455.00,456.00,440.45,444.05,443.00,454.85,1089,53591,24052124.00,
540134,IISL        ,X ,Q,22.00,22.50,21.70,22.40,22.50,21.75,167,12523,274810.00,
540136,HPL         ,B ,Q,115.60,115.60,112.90,113.35,112.90,113.95,80,2214,252928.00,
540143,SAGARSOFT   ,X ,Q,104.00,107.95,100.60,105.00,105.00,102.60,182,20798,2178097.00,
540144,DRA         ,M ,Q,25.95,25.95,25.95,25.95,25.95,27.35,1,2500,64875.00,
540145,VALIANTORG  ,M ,Q,867.95,867.95,842.25,843.60,843.60,831.25,29,6000,5085787.00,
540146,ACML        ,M ,Q,206.00,206.00,164.05,192.40,202.30,205.00,12,23000,4588550.00,
540147,SHASHIJIT   ,M ,Q,31.50,31.50,31.50,31.50,31.50,31.45,1,4000,126000.00,
540152,IGRL        ,M ,Q,10.62,10.62,10.62,10.62,10.62,10.83,15,144000,1529280.00,
540153,ENDURANCE   ,B ,Q,1181.85,1193.00,1171.45,1184.45,1173.05,1171.65,154,1685,1991594.00,
540154,IDFSENSEXE  ,B ,Q,360.00,361.00,360.00,361.00,361.00,355.55,3,3,1082.00,
540163,RXXX1SR15G  ,F ,Q,11.00,11.01,11.00,11.01,11.01,11.02,2,500000,5503100.00,
540173,PNBHOUSING  ,A ,Q,1296.00,1296.00,1266.00,1272.35,1266.00,1296.75,1038,10296,13162359.00,
540175,REGENCY     ,X ,Q,47.50,50.20,45.95,49.05,49.15,48.35,172,23574,1116782.00,
540180,VBL         ,B ,Q,699.00,705.45,672.80,674.70,678.10,697.85,147,2621,1797471.00,
540192,LKPSEC      ,X ,Q,21.50,21.95,20.65,21.10,21.35,21.00,88,18979,401868.00,
540203,SFL         ,B ,Q,1449.85,1449.85,1411.00,1416.50,1413.00,1436.75,13,43,60908.00,
540204,NIDL        ,XT,Q,42.85,42.85,42.85,42.85,42.85,40.85,19,1145,49063.00,
540210,TMRVL       ,B ,Q,76.60,77.00,71.15,71.95,72.70,75.80,166,12319,896133.00,
540212,TCIEXP      ,B ,Q,527.00,527.00,505.00,508.55,511.50,526.60,147,2603,1332639.00,
540222,LAURUSLABS  ,A ,Q,484.05,486.00,478.05,480.35,480.35,488.35,161,3317,1600248.00,
540243,NEWLIGHT    ,XT,Q,27.25,29.00,27.25,27.90,27.90,27.70,3,1011,27567.00,
540266,GLCL        ,XT,Q,35.55,36.00,35.55,36.00,36.00,35.65,36,28490,1020640.00,
540267,FLORACORP   ,XT,Q,10.25,11.00,10.25,10.55,10.55,10.78,6,13531,144518.00,
540293,PRICOLLTD   ,B ,Q,85.45,85.45,83.65,84.05,84.05,85.05,93,156001,13090149.00,
540311,JITFINFRA   ,T ,Q,32.15,33.40,32.10,32.30,32.40,32.90,36,6614,216640.00,
540358,RMC         ,M ,Q,65.00,74.55,65.00,74.55,74.55,62.15,12,26000,1852000.00,
540360,LLFICL      ,XT,Q,18.05,18.05,18.05,18.05,18.05,18.20,6,60,1083.00,
540361,DANUBE      ,XT,Q,1.78,1.78,1.78,1.78,1.78,1.75,35,8656,15407.00,
540366,RADIOCITY   ,B ,Q,365.85,370.50,358.00,360.00,360.00,367.35,38,261,94429.00,
540376,DMART       ,A ,Q,1450.25,1472.40,1415.35,1424.15,1424.15,1454.50,3150,81069,117204111.00,
540393,SMLT        ,M ,Q,54.00,54.00,53.00,53.00,53.00,54.50,3,6000,320800.00,
540396,MANOMAY     ,M ,Q,43.20,43.20,43.20,43.20,43.20,43.50,1,4000,172800.00,
540403,CLEDUCATE   ,B ,Q,217.10,220.00,217.10,220.00,220.00,222.15,2,14,3042.00,
540404,PRIME       ,M ,Q,154.00,187.50,154.00,187.50,187.50,191.00,2,6000,1024500.00,
540405,OCEANIC     ,M ,Q,113.00,113.00,113.00,113.00,113.00,117.95,1,1000,113000.00,
540425,SHANKARA    ,B ,Q,1850.00,1935.00,1850.00,1905.60,1905.60,1868.40,1272,19121,36497639.00,
540497,SCHAND      ,B ,Q,380.15,380.15,370.50,370.65,370.65,381.55,135,2442,918223.00,
540519,MEERA       ,M ,Q,235.00,235.00,228.40,235.00,235.00,240.00,5,3000,701700.00,
540526,IRBINVIT    ,IF,Q,81.80,81.92,81.60,81.61,81.60,81.90,10,50000,4090150.00,
540530,HUDCO       ,B ,Q,58.55,59.00,56.80,57.70,57.70,58.90,2069,408351,23511861.00,
540544,PSPPROJECT  ,B ,Q,536.80,549.65,528.00,531.20,528.00,541.55,138,3283,1757372.00,
540565,INDIGRID    ,IF,Q,95.91,96.10,95.81,95.84,95.81,95.92,17,86751,8327840.00,
540570,SFIVL       ,XT,Q,6.30,6.30,6.30,6.30,6.30,6.05,1,200,1260.00,
540575,STARCEMENT  ,B ,Q,125.00,125.55,122.55,124.95,124.60,125.95,158,9552,1191358.00,
540593,HEOF1126RG  ,B ,Q,9.34,9.34,9.11,9.13,9.13,9.20,11,16893,154683.00,
540594,HEOF1126RD  ,B ,Q,9.01,9.01,9.00,9.00,9.00,9.00,2,10,90.00,
540595,TEJASNET    ,B ,Q,318.25,322.45,310.20,311.00,310.60,316.85,123,2337,734567.00,
540596,ERIS        ,B ,Q,748.00,773.90,743.60,767.95,772.95,757.45,72,1072,810315.00,
540602,GTPL        ,B ,Q,140.05,140.70,132.00,134.45,133.70,140.45,109,5420,736609.00,
540611,AUBANK      ,B ,Q,710.00,713.00,690.45,696.05,696.05,711.35,396,6418,4516003.00,
540614,GGENG       ,M ,Q,59.00,59.00,59.00,59.00,59.00,56.50,1,3000,177000.00,
540616,ARTEMIS     ,B ,Q,101.25,101.25,97.10,97.35,97.10,99.30,14,2650,260516.00,
540621,BHAGYAPROP  ,T ,Q,21.40,21.50,21.35,21.50,21.50,21.75,5,205,4397.00,
540642,SALASAR     ,B ,Q,371.00,382.70,370.00,378.00,379.95,374.25,157,5094,1913531.00,
540647,GANGESSEC   ,B ,Q,70.35,75.90,70.20,75.90,75.90,78.00,4,155,10922.00,
540648,PALASHSEC   ,B ,Q,53.20,56.85,53.20,56.85,56.85,55.85,2,51,2716.00,
540649,AVADHSUGAR  ,B ,Q,366.15,366.15,345.00,349.50,348.00,357.30,193,4001,1411864.00,
540650,MAGADHSUGAR ,B ,Q,91.80,94.90,88.55,89.15,89.10,96.00,26,1798,161317.00,
540653,SINTEXPLAST ,B ,Q,49.00,49.70,48.90,49.20,49.20,49.00,1141,355854,17524125.00,
540654,GSTL        ,M ,Q,61.00,61.00,61.00,61.00,61.00,61.00,1,2000,122000.00,
540669,UTINEXT50   ,B ,Q,297.00,297.00,280.10,283.08,280.10,293.10,4,6,1712.00,
540673,SIS         ,B ,Q,1270.00,1319.65,1267.00,1307.20,1307.20,1277.25,64,426,551466.00,
540678,COCHINSHIP  ,B ,Q,510.00,510.60,496.10,499.55,499.55,504.85,243,4687,2355683.00,
540679,SMSLIFE     ,B ,Q,405.00,405.00,391.00,391.00,391.00,422.00,8,26,10285.00,
540680,KIOCL       ,B ,Q,223.00,223.00,216.05,217.55,219.90,218.70,72,3128,688359.00,
540686,SMRUTHIORG  ,X ,Q,112.00,112.00,110.00,112.00,112.00,102.00,3,3,334.00,
540691,ABCAPITAL   ,B ,Q,152.00,153.00,149.15,149.80,149.80,151.75,2006,213901,32247115.00,
540692,APEX        ,B ,Q,615.00,619.80,563.70,575.75,575.75,617.90,1338,29689,17330069.00,
540694,ANG         ,M ,Q,79.50,79.50,78.00,78.00,78.00,78.00,5,8000,629360.00,
540697,AMFL        ,M ,Q,12.25,12.25,12.25,12.25,12.25,11.80,6,104000,1274000.00,
540698,NEL         ,M ,Q,7.99,7.99,7.99,7.99,7.99,7.42,2,16000,127840.00,
540699,DIXON       ,B ,Q,3620.00,3699.00,3554.40,3656.40,3656.40,3602.75,399,1851,6724418.00,
540700,BRNL        ,B ,Q,175.00,175.00,175.00,175.00,175.00,169.90,2,6,1050.00,
540701,DCAL        ,B ,Q,347.70,351.00,331.65,337.25,338.70,347.70,564,21856,7482730.00,
540702,LASA        ,B ,Q,87.05,87.50,79.20,79.40,79.40,83.35,660,75975,6327232.00,
540703,PROVESTSER  ,X ,Q,12.39,12.39,11.21,12.37,12.37,11.80,5,132,1515.00,
540704,MATRIMONY   ,B ,Q,786.10,816.85,775.10,776.20,775.10,810.00,35,170,133661.00,
540709,RELHOME     ,B ,Q,59.00,59.35,57.10,57.75,57.75,59.20,600,57523,3339460.00,
540710,CAPACITE    ,B ,Q,356.45,361.80,347.00,353.60,353.20,352.15,344,12661,4520310.00,
540715,SAGAR       ,M ,Q,28.50,28.60,24.50,27.65,25.75,24.45,6,18000,493350.00,
540716,ICICIGI     ,B ,Q,753.00,757.40,740.00,747.15,751.95,751.25,288,2761,2065526.00,
540719,SBILIFE     ,B ,Q,699.25,703.90,690.00,692.90,694.50,697.55,610,7472,5200604.00,
540724,DIAMONDYD   ,B ,Q,1386.70,1388.05,1353.10,1383.05,1370.00,1378.50,22,111,152516.00,
540725,SISL        ,M ,Q,103.60,103.75,102.10,102.65,102.10,104.50,15,16000,1645150.00,
540726,TTFL        ,M ,Q,135.50,135.60,132.00,132.00,132.00,134.60,4,5000,674200.00,
540727,POOJA       ,M ,Q,56.20,57.50,56.20,57.50,57.50,60.50,2,6000,341100.00,
540728,SAYAJIIND   ,XT,Q,790.00,794.65,774.00,794.65,794.65,756.85,90,4050,3203034.00,
540735,IRIS        ,M ,Q,57.50,57.50,57.00,57.25,57.00,59.80,2,8000,458000.00,
540737,SGRL        ,M ,Q,50.00,59.50,50.00,55.00,55.00,50.00,13,39000,2198400.00,
540743,GODREJAGRO  ,B ,Q,694.40,694.40,671.50,677.40,674.00,685.50,952,31001,21180034.00,
540744,MESCON      ,XT,Q,43.90,44.90,43.00,43.20,43.30,43.60,75,9696,422225.00,
540749,MASFIN      ,B ,Q,615.05,627.35,605.70,609.85,608.10,619.80,131,1187,726828.00,
540750,IEX         ,B ,Q,1618.35,1620.00,1530.00,1586.45,1586.45,1614.10,237,2164,3445791.00,
540755,GICRE       ,B ,Q,687.00,692.00,673.70,674.60,673.90,680.00,472,5422,3675027.00,
540756,KAARYAFSL   ,M ,Q,45.00,45.00,45.00,45.00,45.00,43.00,4,21000,945000.00,
540757,SCPL        ,M ,Q,171.00,172.00,167.00,167.50,167.00,174.95,9,7200,1218440.00,
540762,TIINDIA     ,B ,Q,228.85,235.45,227.00,228.45,228.45,228.50,156,8664,2000022.00,
540767,RNAM        ,B ,Q,243.00,248.00,242.00,247.15,247.30,245.00,268,5199,1275752.00,
540768,MAHLOG      ,B ,Q,550.00,577.70,547.65,555.00,555.00,553.70,451,13928,7780543.00,
540769,NIACL       ,B ,Q,709.75,714.00,693.00,705.45,705.45,696.55,688,9818,6930678.00,
540774,IFGLEXPOR   ,B ,Q,240.80,240.80,227.00,229.60,228.40,231.50,48,4008,921314.00,
540775,KHADIM      ,B ,Q,807.60,839.20,796.05,825.65,823.75,815.35,620,3936,3245303.00,
540776,5PAISA      ,B ,Q,485.45,485.45,465.30,471.15,471.15,462.35,81,1128,539726.00,
540777,HDFCLIFE    ,B ,Q,524.90,547.25,524.90,540.30,540.30,522.30,5950,230212,123960970.00,
540780,RCBFIVBD    ,B ,Q,11.00,11.00,11.00,11.00,11.00,11.00,1,1,11.00,
540782,SBRANDS     ,M ,Q,115.00,119.50,110.00,111.40,110.00,111.00,23,25000,2862350.00,
540787,ICICIB22    ,B ,Q,36.50,36.70,36.14,36.49,36.49,36.49,166,68508,2504781.00,
540789,DNAMEDIA    ,B ,Q,8.50,8.51,8.50,8.50,8.50,8.56,15,8222,69913.00,
540790,EASTERNGAS  ,X ,Q,18.45,18.50,18.45,18.50,18.50,18.65,2,17311,319753.00,
540793,HHOF1140RG  ,B ,Q,8.75,8.90,8.75,8.78,8.88,8.79,32,28347,249506.00,
540795,DYNAMIC     ,M ,Q,44.10,44.10,44.10,44.10,44.10,44.00,1,3000,132300.00,
540796,RATNABHUMI  ,M ,Q,44.10,44.10,44.10,44.10,44.10,43.05,2,12000,529200.00,
540797,SHALBY      ,B ,Q,199.60,203.00,196.75,202.25,201.25,199.70,226,21275,4237704.00,
540798,FSC         ,B ,Q,672.80,672.80,665.15,668.45,670.00,674.15,40,307,205517.00,
540799,DACEFRG     ,B ,Q,9.17,9.17,9.17,9.17,9.17,9.12,2,381,3493.00,
540809,MRCEXIM     ,M ,Q,6.00,6.21,6.00,6.20,6.21,6.47,3,24000,147200.00,
540821,SADHNA      ,XT,Q,23.50,23.70,23.50,23.70,23.70,24.10,4,464,10945.00,
540824,ASTRON      ,B ,Q,124.50,124.90,118.00,120.20,119.75,122.85,366,18839,2301751.00,
540843,RITHWIKFMS  ,M ,Q,36.00,36.00,36.00,36.00,36.00,37.00,2,6000,216000.00,
540850,JFL         ,M ,Q,62.30,62.30,60.25,60.25,60.25,63.00,5,10000,611600.00,
540861,IPRU3018    ,B ,Q,8.67,8.67,8.67,8.67,8.67,8.66,1,858,7438.00,
540874,7SEAS       ,XT,Q,9.72,9.72,9.34,9.72,9.72,9.53,6,6650,63234.00,
540879,APOLLO      ,B ,Q,210.75,213.00,206.45,208.75,208.50,214.45,189,5405,1130711.00,
540900,NEWGEN      ,B ,Q,251.00,254.00,251.00,252.50,252.50,250.05,139,2899,733119.00,
540901,PRAXIS      ,T ,Q,252.20,267.00,252.20,255.60,255.60,264.75,35,9634,2465842.00,
540902,AMBER       ,B ,Q,1168.85,1196.95,1160.00,1184.75,1178.00,1174.25,330,3295,3910986.00,
540903,CRPRISK     ,M ,Q,56.25,59.65,56.25,59.65,59.65,55.00,2,4000,231800.00,
540904,TIRUFOAM    ,X ,Q,117.00,124.95,115.00,115.00,115.00,124.65,20,631,75791.00,
540935,GALAXYSURF  ,B ,Q,1464.00,1497.35,1443.00,1451.50,1453.60,1467.30,97,389,571788.00,
540937,MEDICO      ,M ,Q,97.25,97.25,97.25,97.25,97.25,97.25,6,46800,4551300.00,
540938,GUJHYSPIN   ,M ,Q,9.00,9.00,9.00,9.00,9.00,8.61,1,10000,90000.00,
540949,IPRU3035    ,B ,Q,10.00,10.00,10.00,10.00,10.00,10.89,1,1,10.00,
540954,IWP         ,X ,Q,925.00,925.00,892.00,892.00,892.00,920.50,16,707,636846.00,
540955,TDSL        ,M ,Q,45.00,52.00,45.00,49.45,49.75,43.55,79,243000,11965800.00,
540956,BHATIA      ,M ,Q,168.50,170.50,168.50,170.50,170.50,170.00,4,4000,678500.00,
540961,SHIVAMILLS  ,B ,Q,46.80,46.80,46.40,46.40,46.40,45.05,4,200,9343.00,
540975,ASTERDM     ,B ,Q,183.05,184.80,180.00,181.05,181.00,182.50,440,16345,2967514.00,
540981,KTKIND4RG   ,B ,Q,8.66,8.66,8.66,8.66,8.66,8.98,2,41750,361555.00,
541005,KANCOTEA    ,X ,Q,76.50,78.50,76.50,78.50,78.50,78.00,3,215,16847.00,
541006,ANGEL       ,M ,Q,40.00,40.00,35.05,35.35,35.50,37.45,29,116000,4302000.00,
541019,HGINFRA     ,B ,Q,332.15,332.55,329.75,329.95,329.75,331.50,87,4850,1604186.00,
541053,EIS         ,M ,Q,935.00,935.00,935.00,935.00,935.00,937.00,3,480,448800.00,
541092,ABSLRIF6RG  ,B ,Q,8.33,8.33,8.33,8.33,8.33,8.70,1,21,174.00,
541096,BPLPHARMA   ,XT,Q,235.35,235.35,235.35,235.35,235.35,240.15,3,45,10590.00,
541097,LIQUIDETF   ,F ,Q,999.99,999.99,999.99,999.99,999.99,1000.01,1,220,219997.00,
541143,BDL         ,B ,Q,388.00,389.00,380.00,382.80,383.40,385.65,293,9747,3744615.00,
541144,ACTIVE      ,M ,Q,43.40,45.25,40.40,40.40,40.40,44.85,11,24000,1003300.00,
541151,RIDINGS     ,M ,Q,24.15,24.15,24.15,24.15,24.15,27.00,1,8000,193200.00,
541153,BANDHANBNK  ,B ,Q,480.30,489.10,478.20,479.85,479.00,483.70,1350,30258,14602476.00,
541154,HAL         ,B ,Q,1071.00,1081.00,1065.10,1067.75,1065.10,1081.75,231,1244,1330519.00,
541161,KARDA       ,B ,Q,186.80,188.95,178.00,181.00,180.35,184.50,173,9196,1697389.00,
541163,SANDHAR     ,B ,Q,426.80,437.70,419.65,429.45,429.45,424.90,854,24725,10636040.00,
541167,YASHO       ,M ,Q,102.60,102.60,102.60,102.60,102.60,107.00,1,1200,123120.00,
541178,BENARA      ,M ,Q,64.00,64.00,61.50,62.65,61.50,63.90,32,68000,4294800.00,
541179,ISEC        ,B ,Q,365.75,365.75,361.50,362.45,362.45,362.10,264,7597,2756977.00,
541195,MIDHANI     ,B ,Q,135.60,138.55,130.70,130.85,130.85,137.55,580,48131,6398903.00,
541196,LEX         ,M ,Q,47.00,47.00,47.00,47.00,47.00,49.00,2,4000,188000.00,
541206,OBCL        ,M ,Q,48.00,48.10,45.10,45.10,45.10,45.75,11,48000,2240000.00,
541228,TRL         ,M ,Q,32.50,32.50,32.50,32.50,32.50,32.90,1,4000,130000.00,
541233,LEMONTREE   ,B ,Q,69.50,71.50,66.40,68.20,68.20,69.15,799,113931,7920801.00,
541269,CHEMFABALKA ,T ,Q,232.20,234.70,217.95,217.95,217.95,229.40,48,1798,398968.00,
541299,DLCL        ,MT,Q,24.50,24.50,24.50,24.50,24.50,25.75,5,24000,588000.00,
541300,INDINFR     ,IF,Q,100.22,100.22,100.22,100.22,100.22,0.00,3,1200000,120264000.00,
541301,ORIENTELEC  ,T ,Q,135.25,142.00,129.00,141.15,142.00,0.00,1260,2703568,374756692.00,
541302,DHRUV       ,MT,Q,56.50,56.50,53.50,54.05,54.10,56.30,81,212000,11592000.00,
541303,AKSHAR      ,MT,Q,36.10,36.10,36.10,36.10,36.10,38.00,20,60000,2166000.00,
541304,INDOUS      ,MT,Q,60.65,60.65,58.50,60.65,60.65,57.80,112,234000,14105100.00,
555555,SENSEXIWIN  ,B ,Q,371.73,371.73,370.00,370.08,370.08,371.60,9,43958,16265686.00,
570001,TATAMTRTDVR ,A ,Q,197.70,197.70,190.30,190.90,190.90,194.90,1291,76701,14676478.00,
570002,FELDVR      ,B ,Q,39.00,39.00,37.55,38.00,38.00,40.05,13,862,32630.00,
570004,JISLBNDVR   ,B ,Q,62.50,64.40,62.15,62.55,62.15,63.95,39,2611,164238.00,
580001,STAN CHART  ,B ,I,62.20,63.90,62.05,63.90,63.90,62.05,40,2575,161254.00,
590003,KARUR VY(PS ,B ,Q,101.70,101.90,98.50,99.35,99.35,100.00,299,43612,4348520.00,
590005,TIDE WATE(PS,B ,Q,6187.95,6187.95,6016.00,6024.20,6020.20,6109.35,57,111,674701.00,
590006,AMRUTANJAN  ,B ,Q,272.10,296.00,270.00,282.10,281.00,275.50,318,2826,810567.00,
590013,XPRO INDI(PS,B ,Q,50.60,55.50,50.60,51.70,53.30,51.70,20,4572,242002.00,
590018,HISARMET(PS ,B ,Q,73.00,73.00,73.00,73.00,73.00,71.20,1,1,73.00,
590021,BHARAT RA(PS,B ,Q,6250.00,6250.00,5860.20,5957.65,5885.55,6120.50,184,506,3043732.00,
590022,EASTER SI(PS,B ,Q,3.25,3.50,3.25,3.42,3.42,3.43,27,33659,114658.00,
590024,FERT CHE(PS ,B ,Q,47.95,49.30,47.20,48.10,48.50,46.45,173,26945,1299200.00,
590025,GINNI FIL(PS,B ,Q,26.95,27.50,25.50,26.05,26.00,27.30,132,40260,1065160.00,
590030,SOUTH PET(PS,B ,Q,33.95,33.95,32.15,32.30,32.30,32.90,203,22384,741764.00,
590031,DE NORA     ,B ,Q,441.85,441.85,441.85,441.85,441.85,465.10,16,466,205902.00,
590041,KAVERI TELE ,B ,Q,9.25,9.60,8.65,9.56,9.50,9.40,8,1751,16130.00,
590043,HARITA SEAT ,B ,Q,1010.05,1010.05,1000.00,1000.00,1000.10,1000.00,9,352,352512.00,
590051,SAKSOFT LTD ,B ,Q,243.00,245.50,239.20,241.35,242.00,238.45,49,555,135123.00,
590056,SALONA COTSP,B ,Q,96.00,104.10,96.00,96.05,96.00,99.15,4,45,4360.00,
590062,ANDHRA SUGAR,B ,Q,400.05,401.00,384.20,387.20,387.20,407.50,269,4313,1704839.00,
590065,INDIA MOTOR ,B ,Q,1020.00,1035.00,964.00,980.05,988.00,995.55,78,909,903733.00,
590066,KCP LTD     ,B ,Q,124.05,124.05,120.00,120.45,120.10,125.50,125,6746,823987.00,
590068,KHAITAN INDI,T ,Q,39.10,43.15,39.05,40.10,43.00,41.10,15,1130,45416.00,
590070,RADAAN MEDIA,B ,Q,2.30,2.30,2.30,2.30,2.30,2.30,6,15100,34730.00,
590071,SUNDARAM FIN,B ,Q,1731.00,1784.95,1731.00,1746.60,1760.00,1740.20,62,417,731317.00,
590072,SUNDARAM BRK,B ,Q,484.00,529.95,484.00,510.00,510.00,520.60,15,168,84651.00,
590073,WHEELS INDIA,B ,Q,1991.00,1991.05,1991.00,1991.00,1991.00,2015.50,6,15,29865.00,
590075,LAMBODHARA T,B ,Q,72.00,72.00,69.20,69.45,69.20,70.85,17,1312,93443.00,
590078,MAITHAN ALL ,B ,Q,788.00,805.50,756.70,764.45,760.15,788.15,248,3818,2947286.00,
590086,ORISSA MINE ,B ,Q,1586.20,1597.45,1555.70,1565.25,1565.25,1586.70,132,929,1457319.00,
590095,GOLDBEES    ,E ,Q,2810.00,2818.00,2805.08,2812.72,2812.72,2815.46,42,409,1150129.00,
590096,LIQUIDBEES  ,E ,Q,1000.00,1000.01,999.99,1000.01,1000.01,1000.01,1050,959176,959173512.00,
590097,KOTAKGOLDETF,E ,Q,280.00,280.99,276.32,278.02,278.00,278.85,12,421,117308.00,
590098,SBI GOLD ETS,E ,Q,2855.00,2860.00,2843.65,2851.22,2850.25,2857.68,41,646,1843898.00,
590101,UTI GOLD ETF,E ,Q,2810.00,2816.98,2798.60,2812.14,2812.14,2800.25,19,222,624061.00,
590103,NIFTY BEES  ,B ,Q,1119.00,1121.90,1114.47,1119.98,1120.08,1116.04,27,1082,1208894.00,
590104,JUNIOR BEES ,B ,Q,299.00,300.33,297.60,297.99,297.60,299.66,25,706,210850.00,
590106,BANK BEES   ,B ,Q,2680.00,2687.00,2680.00,2686.78,2686.78,2672.58,5,6,16112.00,
590107,KOTAK PSU BK,B ,Q,285.00,286.95,285.00,286.95,286.95,284.44,8,181,51604.00,
590108,PSUBNK BEES ,B ,Q,324.90,329.90,324.90,329.40,329.90,324.00,3,10,3294.00,
590113,HNGSNG BEES ,E ,Q,3535.00,3545.00,3351.00,3545.00,3545.00,3540.00,4,190,654338.00,
590115,M50 ETF     ,B ,Q,104.00,106.00,104.00,106.00,106.00,100.10,8,56,5921.00,
590134,MADRASFERT  ,B ,Q,32.05,32.80,31.40,31.90,31.80,31.30,117,16749,535757.00,
600180,HDFC BANK LT,A ,Q,2140.00,2142.95,2130.00,2139.50,2140.00,2117.85,737,873467,1868784438.00,
639844,EQUITAS     ,B ,Q,167.00,167.00,167.00,167.00,167.00,165.00,1,20500,3423500.00,
700087,MUKUND CRPS ,F ,P,8.26,11.74,8.26,10.82,11.74,9.99,5,11,100.00,
700133,3DPLM       ,F ,P,68.11,68.75,68.11,68.25,68.25,68.21,17,9254,631401.00,
700134,VEDLRPS     ,F ,P,10.00,10.05,10.00,10.05,10.05,10.07,17,12517,125757.00,
